processing_time,total_target_area,total_target_area_length,vert_count,test_type,output_prefix
0.055326,746.735,832.225,974,InwardDistributed,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z1700
0.00944614,746.735,832.225,974,naive,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z1700
0.0471621,739.944,831.776,870,InwardDistributed,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z1900
0.0139201,739.944,831.776,870,naive,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z1900
0.044831,729.337,833.97,815,InwardDistributed,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z2100
0.00763488,729.337,833.97,815,naive,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z2100
0.0440228,718.451,836.097,836,InwardDistributed,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z2300
0.01337,718.451,836.097,836,naive,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z2300
0.0484271,709.536,838.029,850,InwardDistributed,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z2500
0.00755405,709.536,838.029,850,naive,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z2500
0.0506301,701.135,839.615,816,InwardDistributed,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z2700
0.00725698,701.135,839.615,816,naive,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z2700
0.0499871,692.352,841.182,807,InwardDistributed,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z2900
0.00799489,692.352,841.182,807,naive,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z2900
0.00653386,55.3012,285.44,276,InwardDistributed,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z300
0.000311852,55.3012,285.44,276,naive,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z300
0.045413,684.734,842.602,892,InwardDistributed,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z3100
0.00820613,684.734,842.602,892,naive,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z3100
0.042906,675.013,844.096,888,InwardDistributed,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z3300
0.00766802,675.013,844.096,888,naive,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z3300
0.0501671,666.034,845.71,937,InwardDistributed,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z3500
0.00823879,666.034,845.71,937,naive,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z3500
0.049418,655.766,847.499,883,InwardDistributed,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z3700
0.00736904,655.766,847.499,883,naive,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z3700
0.051568,643.645,849.671,841,InwardDistributed,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z3900
0.00683594,643.645,849.671,841,naive,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z3900
0.0424349,630.572,851.987,880,InwardDistributed,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z4100
0.0111561,630.572,851.987,880,naive,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z4100
0.0440109,615.097,854.953,820,InwardDistributed,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z4300
0.006778,615.097,854.953,820,naive,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z4300
0.056102,597.428,858.087,920,InwardDistributed,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z4500
0.0072391,597.428,858.087,920,naive,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z4500
0.053571,578.237,862.013,925,InwardDistributed,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z4700
0.00715709,578.237,862.013,925,naive,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z4700
0.0510998,557.948,866.1,835,InwardDistributed,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z4900
0.00711799,557.948,866.1,835,naive,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z4900
0.00931311,92.5041,286.805,360,InwardDistributed,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z500
0.00213814,92.5041,286.805,360,naive,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z500
0.0445039,522.776,873.041,829,InwardDistributed,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z5100
0.00569797,522.776,873.041,829,naive,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z5100
0.024013,407.822,505.524,687,InwardDistributed,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z5300
0.00506186,407.822,505.524,687,naive,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z5300
0.030365,398.221,496.124,605,InwardDistributed,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z5500
0.00392008,398.221,496.124,605,naive,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z5500
0.0121388,131.112,288.369,338,InwardDistributed,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z700
0.00337696,131.112,288.369,338,naive,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z700
0.0237629,356.667,501.653,622,InwardDistributed,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z900
0.00341105,356.667,501.653,622,naive,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z900
0.0330739,1928.24,483.492,447,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z100
0.0810211,1928.24,483.492,447,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z100
0.025027,1604.12,508.826,464,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z1100
0.0428331,1604.12,508.826,464,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z1100
0.0356309,1587.75,509.102,465,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z1300
0.0338788,1587.75,509.102,465,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z1300
0.023948,1578.54,509.263,467,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z1500
0.038985,1578.54,509.263,467,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z1500
0.024507,1573.27,509.371,466,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z1700
0.0476871,1573.27,509.371,466,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z1700
0.0233221,1570.85,509.431,465,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z1900
0.0327079,1570.85,509.431,465,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z1900
0.0487599,1697.66,522.047,503,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z2100
0.037436,1697.66,522.047,503,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z2100
0.041223,1697.69,522.032,499,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z2300
0.0439291,1697.69,522.032,499,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z2300
0.0265341,1697.7,522.034,499,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z2500
0.052557,1697.7,522.034,499,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z2500
0.0269539,1697.63,522.041,505,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z2700
0.043488,1697.63,522.041,505,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z2700
0.037235,1697.64,522.038,501,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z2900
0.0422492,1697.64,522.038,501,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z2900
0.03579,1926.94,483.485,444,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z300
0.0927992,1926.94,483.485,444,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z300
0.0429509,1697.64,522.037,498,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z3100
0.0378261,1697.64,522.037,498,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z3100
0.0263731,1697.6,522.032,498,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z3300
0.046186,1697.6,522.032,498,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z3300
0.0447459,1697.6,522.029,497,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z3500
0.036082,1697.6,522.029,497,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z3500
0.0277851,1697.72,522.032,516,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z3700
0.043829,1697.72,522.032,516,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z3700
0.0380609,1697.7,522.027,516,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z3900
0.041847,1697.7,522.027,516,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z3900
0.0368822,1697.73,522.041,520,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z4100
0.041559,1697.73,522.041,520,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z4100
0.0377669,1697.79,522.034,523,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z4300
0.0412669,1697.79,522.034,523,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z4300
0.0357029,1697.59,522.065,507,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z4500
0.0413449,1697.59,522.065,507,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z4500
0.0304859,1153.42,557.682,491,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z4700
0.0205591,1153.42,557.682,491,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z4700
0.022048,1153.78,557.675,492,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z4900
0.0231571,1153.78,557.675,492,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z4900
0.037164,1924.29,483.485,444,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z500
0.07739,1924.29,483.485,444,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z500
0.0318999,1153.98,557.661,492,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z5100
0.020596,1153.98,557.661,492,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z5100
0.0218961,1152.82,557.701,492,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z5300
0.0289371,1152.82,557.701,492,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z5300
0.031534,1152.92,557.698,491,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z5500
0.020669,1152.92,557.698,491,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z5500
0.038959,1152.91,557.705,490,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z5700
0.0212491,1152.91,557.705,490,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z5700
0.0217791,1152.99,557.713,492,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z5900
0.029253,1152.99,557.713,492,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z5900
0.04245,1148.8,557.639,621,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z6100
0.0193589,1148.8,557.639,621,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z6100
0.0361521,1127.82,557.639,486,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z6300
0.018775,1127.82,557.639,486,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z6300
0.0289929,1084.45,557.722,489,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z6500
0.022815,1084.45,557.722,489,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z6500
0.0218461,1004.04,557.73,484,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z6700
0.0293028,1004.04,557.73,484,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z6700
0.0308661,860.429,557.684,473,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z6900
0.0183408,860.429,557.684,473,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z6900
0.030359,1919.36,483.512,432,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z700
0.0761561,1919.36,483.512,432,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z700
0.025157,1910.62,483.601,435,InwardDistributed,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z900
0.0934739,1910.62,483.601,435,naive,Lawn-Mower-Throttle-Replacement-Sam-Johnston_outline_mesh0_z900
2.19345E-05,0,0,0,InwardDistributed,level-meas_outline_mesh0_z100
2.00272E-05,0,0,0,naive,level-meas_outline_mesh0_z100
0.0019629,3389.95,468.129,8,InwardDistributed,level-meas_outline_mesh0_z10100
0.000272036,3389.95,468.129,8,naive,level-meas_outline_mesh0_z10100
0.00333285,3389.94,468.127,8,InwardDistributed,level-meas_outline_mesh0_z10300
0.00030303,3389.94,468.127,8,naive,level-meas_outline_mesh0_z10300
0.00296903,3389.93,468.128,8,InwardDistributed,level-meas_outline_mesh0_z10500
0.000608921,3389.93,468.128,8,naive,level-meas_outline_mesh0_z10500
0.00277615,3389.87,468.128,9,InwardDistributed,level-meas_outline_mesh0_z10700
0.000620127,3389.87,468.128,9,naive,level-meas_outline_mesh0_z10700
0.00194216,3389.9,467.914,8,InwardDistributed,level-meas_outline_mesh0_z10900
0.000303984,3389.9,467.914,8,naive,level-meas_outline_mesh0_z10900
2.21729E-05,0,0,0,InwardDistributed,level-meas_outline_mesh0_z1100
1.78814E-05,0,0,0,naive,level-meas_outline_mesh0_z1100
0.00591683,3388.52,471.124,23,InwardDistributed,level-meas_outline_mesh0_z11100
0.02193,3388.52,471.124,23,naive,level-meas_outline_mesh0_z11100
0.00405383,3388.48,471.129,16,InwardDistributed,level-meas_outline_mesh0_z11300
0.018712,3388.48,471.129,16,naive,level-meas_outline_mesh0_z11300
0.00415993,3388.48,471.13,16,InwardDistributed,level-meas_outline_mesh0_z11500
0.0227499,3388.48,471.13,16,naive,level-meas_outline_mesh0_z11500
0.00737882,3388.51,471.129,17,InwardDistributed,level-meas_outline_mesh0_z11700
0.018332,3388.51,471.129,17,naive,level-meas_outline_mesh0_z11700
0.0078249,3388.52,471.129,17,InwardDistributed,level-meas_outline_mesh0_z11900
0.018399,3388.52,471.129,17,naive,level-meas_outline_mesh0_z11900
0.0738151,3359.92,584.17,290,InwardDistributed,level-meas_outline_mesh0_z12100
0.274636,3359.92,584.17,290,naive,level-meas_outline_mesh0_z12100
0.0790021,3359.85,584.699,260,InwardDistributed,level-meas_outline_mesh0_z12300
0.246821,3359.85,584.699,260,naive,level-meas_outline_mesh0_z12300
0.078562,3359.85,584.871,250,InwardDistributed,level-meas_outline_mesh0_z12500
0.245316,3359.85,584.871,250,naive,level-meas_outline_mesh0_z12500
0.0779679,3359.84,584.871,250,InwardDistributed,level-meas_outline_mesh0_z12700
0.241044,3359.84,584.871,250,naive,level-meas_outline_mesh0_z12700
0.077738,3359.84,584.871,250,InwardDistributed,level-meas_outline_mesh0_z12900
0.246308,3359.84,584.871,250,naive,level-meas_outline_mesh0_z12900
2.19345E-05,0,0,0,InwardDistributed,level-meas_outline_mesh0_z1300
1.90735E-05,0,0,0,naive,level-meas_outline_mesh0_z1300
0.0811679,3359.84,584.871,250,InwardDistributed,level-meas_outline_mesh0_z13100
0.243813,3359.84,584.871,250,naive,level-meas_outline_mesh0_z13100
0.0757918,3359.84,584.871,250,InwardDistributed,level-meas_outline_mesh0_z13300
0.244585,3359.84,584.871,250,naive,level-meas_outline_mesh0_z13300
0.0753851,3359.84,584.872,250,InwardDistributed,level-meas_outline_mesh0_z13500
0.243436,3359.84,584.872,250,naive,level-meas_outline_mesh0_z13500
0.0880742,3359.85,584.872,249,InwardDistributed,level-meas_outline_mesh0_z13700
0.243786,3359.85,584.872,249,naive,level-meas_outline_mesh0_z13700
0.077364,3359.87,584.802,278,InwardDistributed,level-meas_outline_mesh0_z13900
0.250891,3359.87,584.802,278,naive,level-meas_outline_mesh0_z13900
0.080265,3359.11,583.998,276,InwardDistributed,level-meas_outline_mesh0_z14100
0.243485,3359.11,583.998,276,naive,level-meas_outline_mesh0_z14100
0.0777159,3359.83,584.798,276,InwardDistributed,level-meas_outline_mesh0_z14300
0.244756,3359.83,584.798,276,naive,level-meas_outline_mesh0_z14300
0.084126,3359.8,584.845,276,InwardDistributed,level-meas_outline_mesh0_z14500
0.243964,3359.8,584.845,276,naive,level-meas_outline_mesh0_z14500
0.0790219,3359.81,584.845,276,InwardDistributed,level-meas_outline_mesh0_z14700
0.244451,3359.81,584.845,276,naive,level-meas_outline_mesh0_z14700
0.0797939,3359.85,584.872,249,InwardDistributed,level-meas_outline_mesh0_z14900
0.244229,3359.85,584.872,249,naive,level-meas_outline_mesh0_z14900
1.78814E-05,0,0,0,InwardDistributed,level-meas_outline_mesh0_z1500
1.78814E-05,0,0,0,naive,level-meas_outline_mesh0_z1500
0.0863171,3359.85,584.871,250,InwardDistributed,level-meas_outline_mesh0_z15100
0.246311,3359.85,584.871,250,naive,level-meas_outline_mesh0_z15100
0.0778451,3359.85,584.871,250,InwardDistributed,level-meas_outline_mesh0_z15300
0.248052,3359.85,584.871,250,naive,level-meas_outline_mesh0_z15300
0.08305,3359.85,584.871,250,InwardDistributed,level-meas_outline_mesh0_z15500
0.244011,3359.85,584.871,250,naive,level-meas_outline_mesh0_z15500
0.0757849,3359.85,584.871,250,InwardDistributed,level-meas_outline_mesh0_z15700
0.247416,3359.85,584.871,250,naive,level-meas_outline_mesh0_z15700
0.0828879,3359.85,584.871,250,InwardDistributed,level-meas_outline_mesh0_z15900
0.243478,3359.85,584.871,250,naive,level-meas_outline_mesh0_z15900
0.0772932,3359.85,584.871,250,InwardDistributed,level-meas_outline_mesh0_z16100
0.248566,3359.85,584.871,250,naive,level-meas_outline_mesh0_z16100
0.075448,3359.85,584.871,250,InwardDistributed,level-meas_outline_mesh0_z16300
0.243237,3359.85,584.871,250,naive,level-meas_outline_mesh0_z16300
0.0802331,3359.85,584.871,250,InwardDistributed,level-meas_outline_mesh0_z16500
0.245547,3359.85,584.871,250,naive,level-meas_outline_mesh0_z16500
0.0768859,3359.85,584.871,250,InwardDistributed,level-meas_outline_mesh0_z16700
0.247235,3359.85,584.871,250,naive,level-meas_outline_mesh0_z16700
0.0806541,3359.85,584.871,250,InwardDistributed,level-meas_outline_mesh0_z16900
0.243637,3359.85,584.871,250,naive,level-meas_outline_mesh0_z16900
1.78814E-05,0,0,0,InwardDistributed,level-meas_outline_mesh0_z1700
1.69277E-05,0,0,0,naive,level-meas_outline_mesh0_z1700
0.0775521,3359.85,584.871,250,InwardDistributed,level-meas_outline_mesh0_z17100
0.244532,3359.85,584.871,250,naive,level-meas_outline_mesh0_z17100
0.08178,3359.85,584.871,250,InwardDistributed,level-meas_outline_mesh0_z17300
0.241236,3359.85,584.871,250,naive,level-meas_outline_mesh0_z17300
0.07815,3359.85,584.871,250,InwardDistributed,level-meas_outline_mesh0_z17500
0.248017,3359.85,584.871,250,naive,level-meas_outline_mesh0_z17500
0.077944,3359.85,584.871,250,InwardDistributed,level-meas_outline_mesh0_z17700
0.241121,3359.85,584.871,250,naive,level-meas_outline_mesh0_z17700
0.0784819,3359.85,584.871,250,InwardDistributed,level-meas_outline_mesh0_z17900
0.247174,3359.85,584.871,250,naive,level-meas_outline_mesh0_z17900
0.0758059,3359.85,584.871,250,InwardDistributed,level-meas_outline_mesh0_z18100
0.241664,3359.85,584.871,250,naive,level-meas_outline_mesh0_z18100
0.066956,3359.85,584.871,250,InwardDistributed,level-meas_outline_mesh0_z18300
0.24354,3359.85,584.871,250,naive,level-meas_outline_mesh0_z18300
0.0803199,3359.85,584.871,250,InwardDistributed,level-meas_outline_mesh0_z18500
0.245243,3359.85,584.871,250,naive,level-meas_outline_mesh0_z18500
0.0769749,3359.85,584.871,250,InwardDistributed,level-meas_outline_mesh0_z18700
0.242916,3359.85,584.871,250,naive,level-meas_outline_mesh0_z18700
0.075115,3359.85,584.871,250,InwardDistributed,level-meas_outline_mesh0_z18900
0.247201,3359.85,584.871,250,naive,level-meas_outline_mesh0_z18900
2.00272E-05,0,0,0,InwardDistributed,level-meas_outline_mesh0_z1900
1.78814E-05,0,0,0,naive,level-meas_outline_mesh0_z1900
0.0798688,3359.85,584.871,250,InwardDistributed,level-meas_outline_mesh0_z19100
0.242162,3359.85,584.871,250,naive,level-meas_outline_mesh0_z19100
0.076901,3359.85,584.871,250,InwardDistributed,level-meas_outline_mesh0_z19300
0.245585,3359.85,584.871,250,naive,level-meas_outline_mesh0_z19300
0.0756791,3359.85,584.871,250,InwardDistributed,level-meas_outline_mesh0_z19500
0.245145,3359.85,584.871,250,naive,level-meas_outline_mesh0_z19500
0.0814259,3359.87,584.486,296,InwardDistributed,level-meas_outline_mesh0_z19700
0.25667,3359.87,584.486,296,naive,level-meas_outline_mesh0_z19700
0.078511,3359.47,583.701,282,InwardDistributed,level-meas_outline_mesh0_z19900
0.295241,3359.47,583.701,282,naive,level-meas_outline_mesh0_z19900
0.0596969,3374.02,526.793,153,InwardDistributed,level-meas_outline_mesh0_z20100
0.326697,3374.02,526.793,153,naive,level-meas_outline_mesh0_z20100
0.0574319,3374.56,527.051,129,InwardDistributed,level-meas_outline_mesh0_z20300
